date,strategy,group,score,r1m,r3m,r6m,r12m
2026-05-01,baa_g12,IEF,0.0464,0.0011,0.0011,0.0000,0.0288
2026-05-01,baa_g12,IWM,2.4046,0.1161,0.0746,0.1342,0.4448
2026-05-01,baa_g12,LQD,0.0882,0.0042,-0.0020,-0.0060,0.0572
2026-05-01,baa_g12,QQQ,2.7335,0.1535,0.0852,0.0629,0.4244
2026-05-01,baa_g12,SHY,0.0958,0.0023,0.0029,0.0129,0.0301
2026-05-01,baa_g12,SPY,1.8391,0.1020,0.0463,0.0564,0.3170
2026-05-01,baa_g12,TLT,-0.1136,-0.0033,-0.0022,-0.0350,0.0046
2026-05-01,baa_g12,VGK,0.9855,0.0454,0.0038,0.0940,0.2371
2026-05-01,baa_g12,VNQ,1.5914,0.0802,0.0703,0.1078,0.1319
2026-05-01,baa_g4,AGG,0.0909,0.0028,0.0013,0.0045,0.0428
2026-05-01,baa_g4,EEM,2.6260,0.1214,0.0859,0.1622,0.5019
2026-05-01,baa_g4,EFA,0.9551,0.0376,0.0157,0.0952,0.2505
2026-05-01,baa_g4,IEF,0.0464,0.0011,0.0011,0.0000,0.0288
2026-05-01,baa_g4,LQD,0.0873,0.0042,-0.0020,-0.0061,0.0571
2026-05-01,baa_g4,SHY,0.0935,0.0022,0.0028,0.0128,0.0300
2026-05-01,baa_g4,SPY,1.8427,0.1022,0.0465,0.0566,0.3173
2026-05-01,gem,AGG,0.0428,0.0029,0.0013,0.0046,0.0428
2026-05-01,gem,EFA,0.2509,0.0380,0.0160,0.0956,0.2509
2026-05-01,gem,SPY,0.3172,0.1021,0.0465,0.0565,0.3172
2026-05-01,haa,AGG,0.0918,0.0029,0.0013,0.0046,0.0428
2026-05-01,haa,EEM,2.6361,0.1219,0.0864,0.1627,0.5026
2026-05-01,haa,EFA,0.9580,0.0378,0.0158,0.0953,0.2507
2026-05-01,haa,IEF,0.0444,0.0010,0.0010,-0.0001,0.0287
2026-05-01,haa,LQD,0.0882,0.0042,-0.0020,-0.0060,0.0572
2026-05-01,haa,SHY,0.0947,0.0023,0.0029,0.0129,0.0301
2026-05-01,haa,SPY,1.8401,0.1020,0.0464,0.0565,0.3171
2026-05-01,permanent,BIL,0.1475,0.0030,0.0088,0.0183,0.0398
2026-05-01,permanent,GLD,0.2434,-0.0276,-0.0432,0.1728,0.4015
2026-05-01,permanent,SPY,1.8407,0.1021,0.0464,0.0565,0.3171
2026-05-01,permanent,TLT,-0.1169,-0.0035,-0.0024,-0.0351,0.0044
2026-05-01,all_weather,DBC,3.3104,0.0753,0.2624,0.4037,0.5497
2026-05-01,all_weather,GLD,0.2398,-0.0278,-0.0434,0.1726,0.4013
2026-05-01,all_weather,IEF,0.0454,0.0010,0.0011,-0.0000,0.0288
2026-05-01,all_weather,SPY,1.8392,0.1020,0.0463,0.0564,0.3170
2026-05-01,all_weather,TLT,-0.1169,-0.0035,-0.0024,-0.0351,0.0044
2026-05-01,golden_butterfly,GLD,0.2398,-0.0278,-0.0434,0.1726,0.4013
2026-05-01,golden_butterfly,SHY,0.0947,0.0023,0.0029,0.0129,0.0301
2026-05-01,golden_butterfly,SPY,1.8394,0.1020,0.0464,0.0564,0.3170
2026-05-01,golden_butterfly,TLT,-0.1169,-0.0035,-0.0024,-0.0351,0.0044
2026-05-01,golden_butterfly,VBR,1.5208,0.0633,0.0457,0.1321,0.3144
2026-05-01,gtaa,DBC,3.3104,0.0753,0.2624,0.4037,0.5497
2026-05-01,gtaa,EFA,0.9590,0.0378,0.0159,0.0954,0.2507
2026-05-01,gtaa,IEF,0.0454,0.0010,0.0011,-0.0000,0.0288
2026-05-01,gtaa,SHY,0.0947,0.0023,0.0029,0.0129,0.0301
2026-05-01,gtaa,SPY,1.8395,0.1020,0.0464,0.0564,0.3171
2026-05-01,gtaa,VNQ,1.5946,0.0804,0.0705,0.1080,0.1321
2026-05-01,ivy,DBC,3.3104,0.0753,0.2624,0.4037,0.5497
2026-05-01,ivy,EFA,0.9580,0.0378,0.0158,0.0953,0.2507
2026-05-01,ivy,IEF,0.0444,0.0010,0.0010,-0.0001,0.0287
2026-05-01,ivy,SHY,0.0947,0.0023,0.0029,0.0129,0.0301
2026-05-01,ivy,VNQ,1.5968,0.0805,0.0706,0.1081,0.1322
2026-05-01,ivy,VTI,1.8441,0.1009,0.0482,0.0601,0.3198
2026-05-01,faa,AGG,0.0222,0.0027,0.0012,0.0044,0.0427
2026-05-01,faa,DBC,0.8276,0.0753,0.2624,0.4037,0.5497
2026-05-01,faa,EEM,0.6582,0.1217,0.0862,0.1625,0.5024
2026-05-01,faa,EFA,0.2380,0.0375,0.0155,0.0950,0.2503
2026-05-01,faa,SHY,0.0237,0.0023,0.0029,0.0129,0.0301
2026-05-01,faa,SPY,0.4588,0.1018,0.0462,0.0562,0.3168
2026-05-01,faa,VNQ,0.3979,0.0802,0.0703,0.1078,0.1319
2026-05-01,eaa,DBC,0.8276,0.0753,0.2624,0.4037,0.5497
2026-05-01,eaa,EEM,0.6557,0.1212,0.0857,0.1620,0.5017
2026-05-01,eaa,EFA,0.2373,0.0373,0.0154,0.0949,0.2501
2026-05-01,eaa,GLD,0.0604,-0.0277,-0.0433,0.1727,0.4014
2026-05-01,eaa,IEF,0.0103,0.0008,0.0009,-0.0003,0.0286
2026-05-01,eaa,SHY,0.0237,0.0023,0.0029,0.0129,0.0301
2026-05-01,eaa,SPY,0.4580,0.1016,0.0460,0.0561,0.3166
2026-05-01,eaa,VNQ,0.3979,0.0802,0.0703,0.1078,0.1319
2026-05-01,laa,GLD,0.2378,-0.0279,-0.0435,0.1725,0.4011
2026-05-01,laa,IEF,0.0394,0.0007,0.0008,-0.0004,0.0285
2026-05-01,laa,IWD,1.6803,0.0747,0.0546,0.1380,0.2897
2026-05-01,laa,QQQ,2.7183,0.1527,0.0845,0.0621,0.4235
2026-05-01,laa,SHY,0.0947,0.0023,0.0029,0.0129,0.0301
2026-05-01,laa,SPY,1.8288,0.1014,0.0458,0.0559,0.3164
2026-05-04,daa,BND,-0.0176,-0.0037,-0.0018,-0.0012,0.0366
2026-05-04,daa,DBC,3.5991,0.0701,0.3333,0.4279,0.5695
2026-05-04,daa,EEM,2.7472,0.1318,0.0805,0.1721,0.4993
2026-05-04,daa,EWJ,0.9648,0.0317,0.0245,0.0970,0.2930
2026-05-04,daa,GLD,0.1425,-0.0325,-0.0273,0.1225,0.3967
2026-05-04,daa,HYG,0.2364,0.0083,0.0029,0.0222,0.0804
2026-05-04,daa,IEF,-0.0659,-0.0065,-0.0022,-0.0038,0.0279
2026-05-04,daa,IWM,2.1602,0.1021,0.0582,0.1369,0.4278
2026-05-04,daa,LQD,-0.0497,-0.0055,-0.0065,-0.0062,0.0551
2026-05-04,daa,QQQ,2.6432,0.1491,0.0749,0.0764,0.4022
2026-05-04,daa,SHY,0.0624,0.0002,0.0018,0.0111,0.0306
2026-05-04,daa,SPY,1.6888,0.0940,0.0346,0.0614,0.2995
2026-05-04,daa,TLT,-0.3282,-0.0183,-0.0083,-0.0381,0.0006
2026-05-04,daa,VGK,0.5762,0.0267,-0.0267,0.0743,0.2135
2026-05-04,daa,VNQ,1.2558,0.0557,0.0714,0.0922,0.1176
2026-05-04,daa,VWO,1.7354,0.0911,0.0343,0.0850,0.3346
2026-05-04,vaa,AGG,-0.0106,-0.0039,-0.0020,0.0019,0.0410
2026-05-04,vaa,EEM,2.7489,0.1319,0.0805,0.1721,0.4994
2026-05-04,vaa,EFA,0.6813,0.0264,-0.0080,0.0814,0.2333
2026-05-04,vaa,IEF,-0.0644,-0.0064,-0.0021,-0.0037,0.0280
2026-05-04,vaa,LQD,-0.0479,-0.0054,-0.0065,-0.0061,0.0552
2026-05-04,vaa,SHY,0.0634,0.0003,0.0018,0.0111,0.0306
2026-05-04,vaa,SPY,1.6914,0.0942,0.0347,0.0615,0.2996
2026-05-04,paa,DBC,3.5991,0.0701,0.3333,0.4279,0.5695
2026-05-04,paa,EEM,2.7540,0.1322,0.0808,0.1724,0.4998
2026-05-04,paa,EWJ,0.9760,0.0322,0.0250,0.0976,0.2937
2026-05-04,paa,GLD,0.1342,-0.0329,-0.0277,0.1220,0.3961
2026-05-04,paa,HYG,0.2376,0.0084,0.0030,0.0222,0.0804
2026-05-04,paa,IEF,-0.0644,-0.0064,-0.0021,-0.0037,0.0280
2026-05-04,paa,IWM,2.1636,0.1023,0.0584,0.1371,0.4280
2026-05-04,paa,LQD,-0.0479,-0.0054,-0.0065,-0.0061,0.0552
2026-05-04,paa,QQQ,2.6354,0.1486,0.0745,0.0760,0.4017
2026-05-04,paa,SHY,0.0634,0.0003,0.0018,0.0111,0.0306
2026-05-04,paa,SPY,1.6845,0.0938,0.0344,0.0612,0.2992
2026-05-04,paa,TLT,-0.3293,-0.0183,-0.0084,-0.0381,0.0005
2026-05-04,paa,VGK,0.5716,0.0265,-0.0269,0.0741,0.2132
2026-05-04,paa,VNQ,1.2526,0.0555,0.0712,0.0920,0.1174
2026-05-04,baa_g12,DBC,3.5991,0.0701,0.3333,0.4279,0.5695
2026-05-04,baa_g12,EEM,2.7404,0.1315,0.0801,0.1717,0.4989
2026-05-04,baa_g12,EWJ,0.9647,0.0317,0.0244,0.0970,0.2930
2026-05-04,baa_g12,GLD,0.1366,-0.0328,-0.0276,0.1221,0.3963
2026-05-04,baa_g12,HYG,0.2364,0.0083,0.0029,0.0222,0.0804
2026-05-04,baa_g12,IEF,-0.0664,-0.0065,-0.0022,-0.0038,0.0279
2026-05-04,baa_g12,IWM,2.1628,0.1023,0.0584,0.1371,0.4279
2026-05-04,baa_g12,LQD,-0.0497,-0.0055,-0.0065,-0.0062,0.0551
2026-05-04,baa_g12,QQQ,2.6363,0.1487,0.0745,0.0761,0.4018
2026-05-04,baa_g12,SHY,0.0619,0.0002,0.0017,0.0110,0.0306
2026-05-04,baa_g12,SPY,1.6853,0.0938,0.0344,0.0612,0.2993
2026-05-04,baa_g12,TLT,-0.3315,-0.0185,-0.0085,-0.0382,0.0004
2026-05-04,baa_g12,VGK,0.5739,0.0266,-0.0268,0.0742,0.2134
2026-05-04,baa_g12,VNQ,1.2504,0.0554,0.0711,0.0919,0.1173
2026-05-04,baa_g4,AGG,-0.0096,-0.0039,-0.0020,0.0020,0.0410
2026-05-04,baa_g4,EEM,2.7455,0.1317,0.0804,0.1720,0.4992
2026-05-04,baa_g4,EFA,0.6755,0.0261,-0.0083,0.0811,0.2329
2026-05-04,baa_g4,IEF,-0.0654,-0.0064,-0.0021,-0.0038,0.0279
2026-05-04,baa_g4,LQD,-0.0497,-0.0055,-0.0065,-0.0062,0.0551
2026-05-04,baa_g4,SHY,0.0624,0.0002,0.0018,0.0111,0.0306
2026-05-04,baa_g4,SPY,1.6853,0.0938,0.0344,0.0612,0.2993
2026-05-04,gem,AGG,0.0410,-0.0039,-0.0020,0.0020,0.0410
2026-05-04,gem,EFA,0.2330,0.0262,-0.0082,0.0812,0.2330
2026-05-04,gem,SPY,0.2993,0.0939,0.0345,0.0613,0.2993
2026-05-04,haa,AGG,-0.0096,-0.0039,-0.0020,0.0020,0.0410
2026-05-04,haa,EEM,2.7455,0.1317,0.0804,0.1720,0.4992
2026-05-04,haa,EFA,0.6772,0.0262,-0.0082,0.0812,0.2330
2026-05-04,haa,IEF,-0.0654,-0.0064,-0.0021,-0.0038,0.0279
2026-05-04,haa,LQD,-0.0497,-0.0055,-0.0065,-0.0062,0.0551
2026-05-04,haa,SHY,0.0624,0.0002,0.0018,0.0111,0.0306
2026-05-04,haa,SPY,1.6847,0.0938,0.0344,0.0612,0.2992
2026-05-04,permanent,BIL,0.1456,0.0028,0.0087,0.0184,0.0396
2026-05-04,permanent,GLD,0.1402,-0.0326,-0.0274,0.1223,0.3965
2026-05-04,permanent,SPY,1.6845,0.0938,0.0344,0.0612,0.2992
2026-05-04,permanent,TLT,-0.3326,-0.0185,-0.0086,-0.0383,0.0004
2026-05-04,all_weather,DBC,3.5991,0.0701,0.3333,0.4279,0.5695
2026-05-04,all_weather,GLD,0.1418,-0.0325,-0.0274,0.1224,0.3966
2026-05-04,all_weather,IEF,-0.0654,-0.0064,-0.0021,-0.0038,0.0279
2026-05-04,all_weather,SPY,1.6807,0.0936,0.0342,0.0610,0.2990
2026-05-04,all_weather,TLT,-0.3315,-0.0185,-0.0085,-0.0382,0.0004
2026-05-04,golden_butterfly,GLD,0.1402,-0.0326,-0.0274,0.1223,0.3965
2026-05-04,golden_butterfly,SHY,0.0613,0.0002,0.0017,0.0110,0.0305
2026-05-04,golden_butterfly,SPY,1.6810,0.0936,0.0342,0.0610,0.2990
2026-05-04,golden_butterfly,TLT,-0.3315,-0.0185,-0.0085,-0.0382,0.0004
2026-05-04,golden_butterfly,VBR,1.2240,0.0482,0.0243,0.1264,0.2959
2026-05-04,gtaa,DBC,3.6027,0.0702,0.3335,0.4281,0.5698
2026-05-04,gtaa,EFA,0.6784,0.0263,-0.0081,0.0813,0.2331
2026-05-04,gtaa,IEF,-0.0654,-0.0064,-0.0021,-0.0038,0.0279
2026-05-04,gtaa,SHY,0.0624,0.0002,0.0018,0.0111,0.0306
2026-05-04,gtaa,SPY,1.6856,0.0939,0.0344,0.0612,0.2993
2026-05-04,gtaa,VNQ,1.2547,0.0556,0.0713,0.0921,0.1175
2026-05-04,ivy,DBC,3.6027,0.0702,0.3335,0.4281,0.5698
2026-05-04,ivy,EFA,0.6823,0.0265,-0.0079,0.0815,0.2333
2026-05-04,ivy,IEF,-0.0644,-0.0064,-0.0021,-0.0037,0.0280
2026-05-04,ivy,SHY,0.0624,0.0002,0.0018,0.0111,0.0306
2026-05-04,ivy,VNQ,1.2568,0.0557,0.0714,0.0923,0.1177
2026-05-04,ivy,VTI,1.6854,0.0924,0.0359,0.0650,0.3035
2026-05-04,faa,AGG,-0.0025,-0.0039,-0.0020,0.0020,0.0410
2026-05-04,faa,DBC,0.9007,0.0702,0.3335,0.4281,0.5698
2026-05-04,faa,EEM,0.6872,0.1319,0.0805,0.1721,0.4994
2026-05-04,faa,EFA,0.1701,0.0264,-0.0080,0.0814,0.2332
2026-05-04,faa,SHY,0.0156,0.0002,0.0018,0.0111,0.0306
2026-05-04,faa,SPY,0.4213,0.0938,0.0344,0.0612,0.2993
2026-05-04,faa,VNQ,0.3134,0.0556,0.0713,0.0921,0.1175
2026-05-04,eaa,DBC,0.9007,0.0702,0.3335,0.4281,0.5698
2026-05-04,eaa,EEM,0.6884,0.1322,0.0808,0.1724,0.4998
2026-05-04,eaa,EFA,0.1701,0.0264,-0.0080,0.0814,0.2332
2026-05-04,eaa,GLD,0.0372,-0.0322,-0.0270,0.1228,0.3971
2026-05-04,eaa,IEF,-0.0164,-0.0064,-0.0021,-0.0038,0.0279
2026-05-04,eaa,SHY,0.0153,0.0002,0.0017,0.0110,0.0305
2026-05-04,eaa,SPY,0.4218,0.0939,0.0345,0.0613,0.2994
2026-05-04,eaa,VNQ,0.3129,0.0555,0.0711,0.0920,0.1174
2026-05-04,laa,GLD,0.1397,-0.0326,-0.0275,0.1223,0.3965
2026-05-04,laa,IEF,-0.0654,-0.0064,-0.0021,-0.0038,0.0279
2026-05-04,laa,IWD,1.4994,0.0654,0.0398,0.1364,0.2831
2026-05-04,laa,QQQ,2.6379,0.1488,0.0746,0.0762,0.4019
2026-05-04,laa,SHY,0.0624,0.0002,0.0018,0.0111,0.0306
2026-05-04,laa,SPY,1.6882,0.0940,0.0345,0.0614,0.2994
2026-05-05,daa,BND,0.0594,0.0006,0.0008,0.0019,0.0447
2026-05-05,daa,DBC,3.1798,0.0555,0.2884,0.4057,0.5493
2026-05-05,daa,EEM,3.0608,0.1473,0.0994,0.2019,0.4913
2026-05-05,daa,EWJ,1.1329,0.0420,0.0287,0.1085,0.2971
2026-05-05,daa,GLD,0.1168,-0.0209,-0.0783,0.1375,0.4052
2026-05-05,daa,HYG,0.2529,0.0086,0.0056,0.0242,0.0792
2026-05-05,daa,IEF,0.0156,-0.0013,-0.0006,-0.0017,0.0375
2026-05-05,daa,IWM,2.4173,0.1166,0.0742,0.1503,0.4207
2026-05-05,daa,LQD,0.0919,0.0020,-0.0010,0.0038,0.0640
2026-05-05,daa,QQQ,2.8921,0.1578,0.1066,0.0859,0.4006
2026-05-05,daa,SHY,0.0901,0.0019,0.0026,0.0115,0.0334
2026-05-05,daa,SPY,1.8099,0.0980,0.0522,0.0668,0.2912
2026-05-05,daa,TLT,-0.1948,-0.0111,-0.0051,-0.0296,0.0173
2026-05-05,daa,VGK,0.7953,0.0357,-0.0079,0.0959,0.2069
2026-05-05,daa,VNQ,1.3107,0.0585,0.0782,0.0938,0.1085
2026-05-05,daa,VWO,1.9010,0.0997,0.0466,0.1017,0.3146
2026-05-05,vaa,AGG,0.0740,0.0009,0.0008,0.0055,0.0492
2026-05-05,vaa,EEM,3.0608,0.1473,0.0994,0.2019,0.4913
2026-05-05,vaa,EFA,0.8706,0.0354,0.0052,0.0988,0.2268
2026-05-05,vaa,IEF,0.0166,-0.0013,-0.0005,-0.0017,0.0375
2026-05-05,vaa,LQD,0.0910,0.0020,-0.0011,0.0038,0.0639
2026-05-05,vaa,SHY,0.0901,0.0019,0.0026,0.0115,0.0334
2026-05-05,vaa,SPY,1.8102,0.0980,0.0522,0.0668,0.2913
2026-05-05,paa,DBC,3.1798,0.0555,0.2884,0.4057,0.5493
2026-05-05,paa,EEM,3.0658,0.1476,0.0997,0.2021,0.4916
2026-05-05,paa,EWJ,1.1340,0.0421,0.0287,0.1085,0.2972
2026-05-05,paa,GLD,0.1134,-0.0210,-0.0784,0.1373,0.4050
2026-05-05,paa,HYG,0.2529,0.0086,0.0056,0.0242,0.0792
2026-05-05,paa,IEF,0.0166,-0.0013,-0.0005,-0.0017,0.0375
2026-05-05,paa,IWM,2.4208,0.1168,0.0744,0.1505,0.4209
2026-05-05,paa,LQD,0.0936,0.0021,-0.0009,0.0039,0.0641
2026-05-05,paa,QQQ,2.8934,0.1579,0.1066,0.0859,0.4007
2026-05-05,paa,SHY,0.0897,0.0019,0.0026,0.0114,0.0333
2026-05-05,paa,SPY,1.8098,0.0980,0.0522,0.0668,0.2912
2026-05-05,paa,TLT,-0.1941,-0.0110,-0.0050,-0.0296,0.0174
2026-05-05,paa,VGK,0.7976,0.0358,-0.0078,0.0960,0.2070
2026-05-05,paa,VNQ,1.3086,0.0584,0.0780,0.0937,0.1084
2026-05-05,baa_g12,DBC,3.1798,0.0555,0.2884,0.4057,0.5493
2026-05-05,baa_g12,EEM,3.0608,0.1473,0.0994,0.2019,0.4913
2026-05-05,baa_g12,EWJ,1.1306,0.0419,0.0286,0.1083,0.2970
2026-05-05,baa_g12,GLD,0.1099,-0.0212,-0.0786,0.1371,0.4047
2026-05-05,baa_g12,HYG,0.2517,0.0085,0.0055,0.0242,0.0792
2026-05-05,baa_g12,IEF,0.0166,-0.0013,-0.0005,-0.0017,0.0375
2026-05-05,baa_g12,IWM,2.4200,0.1167,0.0744,0.1504,0.4209
2026-05-05,baa_g12,LQD,0.0928,0.0021,-0.0010,0.0039,0.0640
2026-05-05,baa_g12,QQQ,2.8921,0.1578,0.1066,0.0859,0.4006
2026-05-05,baa_g12,SHY,0.0897,0.0019,0.0026,0.0114,0.0333
2026-05-05,baa_g12,SPY,1.8086,0.0980,0.0521,0.0668,0.2912
2026-05-05,baa_g12,TLT,-0.1941,-0.0110,-0.0050,-0.0296,0.0174
2026-05-05,baa_g12,VGK,0.7953,0.0357,-0.0079,0.0959,0.2069
2026-05-05,baa_g12,VNQ,1.3086,0.0584,0.0780,0.0937,0.1084
2026-05-05,baa_g4,AGG,0.0740,0.0009,0.0008,0.0055,0.0492
2026-05-05,baa_g4,EEM,3.0625,0.1474,0.0995,0.2020,0.4914
2026-05-05,baa_g4,EFA,0.8706,0.0354,0.0052,0.0988,0.2268
2026-05-05,baa_g4,IEF,0.0165,-0.0013,-0.0005,-0.0017,0.0375
2026-05-05,baa_g4,LQD,0.0945,0.0022,-0.0009,0.0040,0.0641
2026-05-05,baa_g4,SHY,0.0897,0.0019,0.0026,0.0114,0.0333
2026-05-05,baa_g4,SPY,1.8089,0.0980,0.0521,0.0668,0.2912
2026-05-05,gem,AGG,0.0492,0.0009,0.0008,0.0055,0.0492
2026-05-05,gem,EFA,0.2268,0.0355,0.0052,0.0988,0.2268
2026-05-05,gem,SPY,0.2913,0.0981,0.0522,0.0669,0.2913
2026-05-05,haa,AGG,0.0740,0.0009,0.0008,0.0055,0.0492
2026-05-05,haa,EEM,3.0642,0.1475,0.0996,0.2020,0.4915
2026-05-05,haa,EFA,0.8715,0.0355,0.0053,0.0989,0.2268
2026-05-05,haa,IEF,0.0166,-0.0013,-0.0005,-0.0017,0.0375
2026-05-05,haa,LQD,0.0954,0.0022,-0.0008,0.0040,0.0642
2026-05-05,haa,SHY,0.0897,0.0019,0.0026,0.0114,0.0333
2026-05-05,haa,SPY,1.8101,0.0980,0.0522,0.0668,0.2912
2026-05-05,permanent,BIL,0.1453,0.0028,0.0089,0.0184,0.0394
2026-05-05,permanent,GLD,0.1118,-0.0211,-0.0785,0.1372,0.4049
2026-05-05,permanent,SPY,1.8098,0.0980,0.0522,0.0668,0.2912
2026-05-05,permanent,TLT,-0.1952,-0.0111,-0.0051,-0.0297,0.0173
2026-05-05,all_weather,DBC,3.1727,0.0551,0.2880,0.4053,0.5488
2026-05-05,all_weather,GLD,0.1086,-0.0213,-0.0787,0.1370,0.4046
2026-05-05,all_weather,IEF,0.0166,-0.0013,-0.0005,-0.0017,0.0375
2026-05-05,all_weather,SPY,1.8095,0.0980,0.0521,0.0668,0.2912
2026-05-05,all_weather,TLT,-0.1952,-0.0111,-0.0051,-0.0297,0.0173
2026-05-05,golden_butterfly,GLD,0.1056,-0.0214,-0.0788,0.1368,0.4044
2026-05-05,golden_butterfly,SHY,0.0897,0.0019,0.0026,0.0114,0.0333
2026-05-05,golden_butterfly,SPY,1.8081,0.0979,0.0521,0.0667,0.2911
2026-05-05,golden_butterfly,TLT,-0.1952,-0.0111,-0.0051,-0.0297,0.0173
2026-05-05,golden_butterfly,VBR,1.3856,0.0577,0.0343,0.1357,0.2850
2026-05-05,gtaa,DBC,3.1727,0.0551,0.2880,0.4053,0.5488
2026-05-05,gtaa,EFA,0.8706,0.0354,0.0052,0.0988,0.2268
2026-05-05,gtaa,IEF,0.0156,-0.0013,-0.0006,-0.0017,0.0375
2026-05-05,gtaa,SHY,0.0897,0.0019,0.0026,0.0114,0.0333
2026-05-05,gtaa,SPY,1.8078,0.0979,0.0521,0.0667,0.2911
2026-05-05,gtaa,VNQ,1.3086,0.0584,0.0780,0.0937,0.1084
2026-05-05,ivy,DBC,3.1727,0.0551,0.2880,0.4053,0.5488
2026-05-05,ivy,EFA,0.8676,0.0353,0.0051,0.0987,0.2266
2026-05-05,ivy,IEF,0.0156,-0.0013,-0.0006,-0.0017,0.0375
2026-05-05,ivy,SHY,0.0897,0.0019,0.0026,0.0114,0.0333
2026-05-05,ivy,VNQ,1.3064,0.0583,0.0779,0.0936,0.1083
2026-05-05,ivy,VTI,1.8117,0.0970,0.0531,0.0700,0.2948
2026-05-05,faa,AGG,0.0185,0.0009,0.0008,0.0055,0.0492
2026-05-05,faa,DBC,0.7932,0.0551,0.2880,0.4053,0.5488
2026-05-05,faa,EEM,0.7644,0.1472,0.0992,0.2017,0.4910
2026-05-05,faa,EFA,0.2169,0.0353,0.0051,0.0987,0.2266
2026-05-05,faa,SHY,0.0224,0.0019,0.0026,0.0114,0.0333
2026-05-05,faa,SPY,0.4516,0.0978,0.0520,0.0667,0.2910
2026-05-05,faa,VNQ,0.3263,0.0582,0.0779,0.0936,0.1083
2026-05-05,eaa,DBC,0.7932,0.0551,0.2880,0.4053,0.5488
2026-05-05,eaa,EEM,0.7635,0.1470,0.0991,0.2015,0.4908
2026-05-05,eaa,EFA,0.2167,0.0352,0.0050,0.0986,0.2265
2026-05-05,eaa,GLD,0.0249,-0.0217,-0.0791,0.1365,0.4040
2026-05-05,eaa,IEF,0.0036,-0.0014,-0.0006,-0.0018,0.0374
2026-05-05,eaa,SHY,0.0224,0.0019,0.0026,0.0114,0.0333
2026-05-05,eaa,SPY,0.4513,0.0978,0.0519,0.0666,0.2909
2026-05-05,eaa,VNQ,0.3253,0.0580,0.0776,0.0933,0.1080
2026-05-05,laa,GLD,0.0967,-0.0219,-0.0792,0.1363,0.4038
2026-05-05,laa,IEF,0.0146,-0.0014,-0.0006,-0.0018,0.0374
2026-05-05,laa,IWD,1.6142,0.0710,0.0494,0.1438,0.2768
2026-05-05,laa,QQQ,2.8867,0.1575,0.1063,0.0856,0.4003
2026-05-05,laa,SHY,0.0897,0.0019,0.0026,0.0114,0.0333
2026-05-05,laa,SPY,1.8058,0.0978,0.0520,0.0666,0.2910
2026-05-06,daa,BND,0.1159,0.0024,0.0045,0.0097,0.0496
2026-05-06,daa,DBC,2.6467,0.0327,0.2538,0.3601,0.5189
2026-05-06,daa,EEM,3.5897,0.1715,0.1418,0.2237,0.5165
2026-05-06,daa,EWJ,1.5790,0.0681,0.0440,0.1329,0.3196
2026-05-06,daa,GLD,0.4613,-0.0047,-0.0533,0.1654,0.4004
2026-05-06,daa,HYG,0.3050,0.0106,0.0091,0.0297,0.0821
2026-05-06,daa,IEF,0.0623,-0.0000,0.0035,0.0026,0.0433
2026-05-06,daa,IWM,2.6977,0.1274,0.0964,0.1676,0.4486
2026-05-06,daa,LQD,0.1609,0.0046,0.0039,0.0102,0.0694
2026-05-06,daa,QQQ,3.2852,0.1744,0.1426,0.0964,0.4294
2026-05-06,daa,SHY,0.1023,0.0024,0.0034,0.0126,0.0347
2026-05-06,daa,SPY,2.0388,0.1087,0.0680,0.0756,0.3118
2026-05-06,daa,TLT,-0.0353,-0.0037,0.0047,-0.0201,0.0305
2026-05-06,daa,VGK,1.3227,0.0646,0.0154,0.1250,0.2353
2026-05-06,daa,VNQ,1.5607,0.0739,0.0799,0.1130,0.1288
2026-05-06,daa,VWO,2.2749,0.1182,0.0722,0.1195,0.3282
2026-05-06,vaa,AGG,0.1279,0.0029,0.0047,0.0100,0.0545
2026-05-06,vaa,EEM,3.5846,0.1713,0.1416,0.2235,0.5162
2026-05-06,vaa,EFA,1.3505,0.0619,0.0261,0.1248,0.2541
2026-05-06,vaa,IEF,0.0643,0.0001,0.0036,0.0027,0.0435
2026-05-06,vaa,LQD,0.1609,0.0046,0.0039,0.0102,0.0694
2026-05-06,vaa,SHY,0.1029,0.0024,0.0034,0.0127,0.0348
2026-05-06,vaa,SPY,2.0364,0.1085,0.0679,0.0755,0.3117
2026-05-06,paa,DBC,2.6467,0.0327,0.2538,0.3601,0.5189
2026-05-06,paa,EEM,3.5897,0.1715,0.1418,0.2237,0.5165
2026-05-06,paa,EWJ,1.5774,0.0681,0.0439,0.1328,0.3195
2026-05-06,paa,GLD,0.4613,-0.0047,-0.0533,0.1654,0.4004
2026-05-06,paa,HYG,0.3050,0.0106,0.0091,0.0297,0.0821
2026-05-06,paa,IEF,0.0623,-0.0000,0.0035,0.0026,0.0433
2026-05-06,paa,IWM,2.7000,0.1275,0.0965,0.1678,0.4488
2026-05-06,paa,LQD,0.1609,0.0046,0.0039,0.0102,0.0694
2026-05-06,paa,QQQ,3.2885,0.1746,0.1427,0.0965,0.4296
2026-05-06,paa,SHY,0.1029,0.0024,0.0034,0.0127,0.0348
2026-05-06,paa,SPY,2.0381,0.1086,0.0679,0.0756,0.3118
2026-05-06,paa,TLT,-0.0375,-0.0038,0.0046,-0.0202,0.0304
2026-05-06,paa,VGK,1.3204,0.0645,0.0153,0.1249,0.2351
2026-05-06,paa,VNQ,1.5586,0.0738,0.0798,0.1128,0.1287
